A,G,GP,PIM,Pts,draft_num,draft_team,draft_year,junior_team,name,pos,round_num
0,0,0,0,0,157,Toronto,2012,London Knights [OHL],Ryan Rupert,C,6
1,0,9,8,1,158,Minnesota,2012,Bern SC [Swiss-A],Christoph Bertschy,C,6
0,0,0,0,0,159,Carolina,2012,U.S. National Development Team [USHL],Collin Olson,G,6
0,0,0,0,0,160,Winnipeg,2012,Saskatoon Blades [WHL],Ryan Olsen,C,6
20,3,103,112,23,161,Tampa Bay,2012,Owen Sound Attack [OHL],Jake Dotchin,D,6
18,8,80,68,26,162,Colorado,2012,Owen Sound Attack [OHL],Joseph Blandisi,C,6
1,0,63,0,1,163,Buffalo,2012,MODO Jrs. [Sweden],Linus Ullmark,G,6
0,0,0,0,0,164,Nashville,2012,Huddinge Jrs. [Sweden],Simon Fernholm,D,6
0,0,0,0,0,165,Calgary,2012,Swift Current Broncos [WHL],Coda Gordon,L,6
0,0,0,0,0,166,Ottawa,2012,Quebec Remparts [QMJHL],Francois Brassard,G,6
0,0,3,0,0,167,Washington,2012,U.S. National Development Team [USHL],Riley Barber,F,6
0,0,0,0,0,168,San Jose,2012,Sioux City Musketeers [USHL],Cliff Watson,D,6
49,29,178,47,78,169,Chicago,2012,Waterloo Black Hawks [USHL],Vinny Hinostroza,C,6
0,0,0,0,0,170,Detroit,2012,Toronto Lakeshore Patriots [OJHL],James De Haas,D,6
5,2,27,2,7,171,Los Angeles,2012,Gatineau Olympiques [QMJHL],Tomas Hyka,R,6
0,0,0,0,0,172,Nashville,2012,Farjestads BK Karlstad [SEL],Max Gortz,R,6
0,0,0,0,0,173,Pittsburgh,2012,Shawinigan Cataractes [QMJHL],Anton Zlobin,L,6
0,0,0,0,0,174,Florida,2012,Rimouski Oceanic [QMJHL],Francis Beauvillier,C,6
39,14,205,111,53,175,Boston,2012,Spruce Grove Saints [AJHL],Matt Benning,D,6
1,2,40,37,3,176,St. Louis,2012,Jokerit Jrs. [Finland],Petteri Lindbohm,D,6
0,0,0,0,0,177,Vancouver,2012,Victoria Grizzlies [BCHL],Wesley Myron,F,6
0,0,0,0,0,178,Phoenix,2012,Shattuck St. Mary's [Minn. H.S.],Hunter Fejes,L,6
1,0,31,0,1,179,Nashville,2012,Plzen HC [Czech],Marek Mazanec,G,6
0,0,0,0,0,180,New Jersey,2012,Owen Sound Attack [OHL],Artur Gavrus,C,6
12,5,67,22,17,181,Los Angeles,2012,Lincoln Stars [USHL],Paul Ladue,D,6
0,0,0,0,0,182,Columbus,2012,Soo Greyhounds [OHL],Gianluca Curcuruto,D,7
0,0,0,0,0,183,Dallas,2012,UMass-Lowell [H-East],Dmitry Sinitsyn,D,7
0,0,2,0,0,184,Phoenix,2012,Pardubice Jrs. [Czech Rep.],Marek Langhamer,G,7
0,0,0,0,0,185,NY Islanders,2012,Grand Rapids H.S. [Minn. H.S.],Jake Bischoff,D,7
0,0,0,0,0,186,Calgary,2012,Muskegon Lumberjacks [USHL],Matt DeBlouw,F,7
0,0,0,0,0,187,Anaheim,2012,Calgary Hitmen [WHL],Kenton Helgesen,L,7
0,0,0,0,0,188,Minnesota,2012,Edina H.S. [Minn. H.S.],Louis Nanne,L,7
0,0,0,0,0,189,Carolina,2012,Malden Catholic [Mass. H.S.],Brendan Collier,L,7
0,0,0,0,0,190,Winnipeg,2012,Toronto Jr. Canadiens [OJHL],Jamie Phillips,G,7
0,0,0,0,0,191,Chicago,2012,Victoriaville Tigres [QMJHL],Brandon Whitney,G,7
0,0,1,0,0,192,Colorado,2012,Kamloops Blazers [WHL],Colin Smith,C,7
0,0,5,4,0,193,Buffalo,2012,Belleville Bulls [OHL],Brady Austin,D,7
0,0,0,0,0,194,Florida,2012,Linkoping Jrs. [Sweden],Jonatan Nielsen,D,7
20,4,108,14,24,195,Washington,2012,Brynas Jrs. [Sweden],Christian Djoos,D,7
0,0,0,0,0,196,Ottawa,2012,Mora IK [Swe-1],Mikael Wikstrand,D,7
0,0,0,0,0,197,Washington,2012,Calgary Hitmen [WHL],Jaynen Rissling,D,7
16,3,106,23,19,198,San Jose,2012,Cornell University [ECAC],Joakim Ryan,D,7
0,0,0,0,0,199,Chicago,2012,Sherwood Park Crusaders [AJHL],Matt Tomkins,G,7
0,0,0,0,0,200,Detroit,2012,Osterlunds [Sweden],Rasmus Bodin,L,7
0,0,0,0,0,201,Philadelphia,2012,Spartak Jrs. [Russia],Valeri Vasiliev,D,7
0,0,0,0,0,202,Tampa Bay,2012,CSKA Moscow [KHL],Nikita Gusev,F,7
0,0,0,0,0,203,Washington,2012,Novokuznetsk Jrs. [Russia],Sergey Kostenko,G,7
0,0,0,0,0,204,Buffalo,2012,Duluth Marshall [Minn. H.S.],Judd Peterson,R,7
0,0,0,0,0,205,Boston,2012,Fargo Force [USHL],Colton Hargrove,L,7
0,0,0,0,0,206,St. Louis,2012,Brandon Wheat Kings [WHL],Tyrel Seaman,C,7
0,0,0,0,0,207,Vancouver,2012,Exeter [N.H. H.S.],Matthew Beattie,R,7
0,0,0,0,0,208,Phoenix,2012,Shawinigan Cataractes [QMJHL],Justin Hache,D,7
2,0,4,0,2,209,Toronto,2012,Sodertalje SK [Swe-1],Viktor Loov,D,7
4,1,43,14,5,210,Anaheim,2012,U. of Nebraska-Omaha [WCHA],Jaycob Megna,D,7
0,0,0,0,0,211,Los Angeles,2012,Windsor Spitfires [OHL],Nick Ebert,D,7
235,147,539,168,382,1,Edmonton,2011,Red Deer Rebels [WHL],Ryan Nugent-Hopkins,C,1
239,177,579,442,416,2,Colorado,2011,Kitchener Rangers [OHL],Gabriel Landeskog,L,1
234,125,467,221,359,3,Florida,2011,Saint John Sea Dogs [QMJHL],Jonathan Huberdeau,L,1
101,20,498,288,121,4,New Jersey,2011,Skelleftea AIK [SEL],Adam Larsson,D,1
118,77,421,220,195,5,NY Islanders,2011,Niagara IceDogs [OHL],Ryan Strome,C,1
174,135,491,141,309,6,Ottawa,2011,Djurgardens IF Stockholm [SEL],Mika Zibanejad,C,1
220,151,448,180,371,7,Winnipeg,2011,Barrie Colts [OHL],Mark Scheifele,C,1
209,134,578,225,343,8,Philadelphia,2011,Drummondville Voltigeurs [QMJHL],Sean Couturier,C,1
177,82,505,323,259,9,Boston,2011,Niagara IceDogs [OHL],Dougie Hamilton,D,1
90,28,486,138,118,10,Minnesota,2011,Farjestads BK Karlstad [SEL],Jonas Brodin,D,1
1,1,20,25,2,11,Colorado,2011,Saskatoon Blades [WHL],Duncan Siemens,D,1
35,8,175,54,43,12,Carolina,2011,Kitchener Rangers [OHL],Ryan Murphy,D,1
70,66,285,74,136,13,Calgary,2011,Portland Winterhawks [WHL],Sven Baertschi,L,1
33,15,244,214,48,14,Dallas,2011,Northeastern University [H-East],Jamie Oleksiak,D,1
142,95,435,186,237,15,NY Rangers,2011,U.S. National Development Team [USHL],J.T. Miller,C,1
42,39,237,68,81,16,Buffalo,2011,Assat Pori [SM-liiga],Joel Armia,R,1
70,11,332,227,81,17,Montreal,2011,Saint John Sea Dogs [QMJHL],Nathan Beaulieu,D,1
0,0,2,0,0,18,Chicago,2011,Prince Albert Raiders [WHL],Mark McNeill,C,1
93,29,316,50,122,19,Edmonton,2011,Farjestads BK Karlstad [SEL],Oscar Klefbom,D,1
56,20,386,219,76,20,Phoenix,2011,U.S. National Development Team [USHL],Connor Murphy,D,1
21,24,159,88,45,21,Ottawa,2011,Plymouth Whalers [OHL],Stefan Noesen,R,1
0,0,0,0,0,22,Toronto,2011,U.S. National Development Team [USHL],Tyler Biggs,R,1
23,9,162,62,32,23,Pittsburgh,2011,Portland Winterhawks [WHL],Joe Morrow,D,1
5,11,87,30,16,24,Ottawa,2011,Peterborough Petes [OHL],Matt Puempel,L,1
3,0,12,2,3,25,Toronto,2011,Mississauga St. Michael's Majors [OHL],Stuart Percy,D,1
91,37,268,122,128,26,Chicago,2011,Victoriaville Tigres [QMJHL],Phillip Danault,C,1
92,66,360,182,158,27,Tampa Bay,2011,London Knights [OHL],Vladislav Namestnikov,C,1
0,0,0,0,0,28,Minnesota,2011,Saint John Sea Dogs [QMJHL],Zack Phillips,C,1
3,3,31,10,6,29,Vancouver,2011,Oshawa Generals [OHL],Nicklas Jensen,R,1
127,114,382,84,241,30,Anaheim,2011,Plymouth Whalers [OHL],Rickard Rakell,L,1
2,0,4,2,2,31,Edmonton,2011,Vancouver Giants [WHL],David Musil,D,2
17,13,99,12,30,32,St. Louis,2011,Portland Winterhawks [WHL],Ty Rattie,R,2
13,10,90,18,23,33,Florida,2011,U.S. National Development Team [USHL],Rocco Grimaldi,C,2
32,9,162,166,41,34,NY Islanders,2011,Youngstown Phantoms [USHL],Scott Mayfield,D,2
28,22,201,60,50,35,Detroit,2011,Saint John Sea Dogs [QMJHL],Tomas Jurco,L,2
20,4,90,49,24,36,Chicago,2011,Boston University [H-East],Adam Clendening,D,2
97,102,419,267,199,37,Columbus,2011,Oshawa Generals [OHL],Boone Jenner,C,2
0,0,4,0,0,38,Nashville,2011,Almtuna IS [Swe-1],Magnus Hellberg,G,2
3,0,236,24,3,39,Anaheim,2011,U.S. National Development Team [USHL],John Gibson,G,2
0,0,9,2,0,40,Boston,2011,Windsor Spitfires [OHL],Alexander Khokhlachev,C,2
42,27,303,88,69,41,St. Louis,2011,Slavia Praha HC [Czech],Dmitrij Jaskin,R,2
101,65,362,76,166,42,Carolina,2011,Leksands IF [Swe-1],Victor Rask,C,2
166,148,530,92,314,43,Chicago,2011,Saginaw Spirit [OHL],Brandon Saad,L,2
21,33,241,156,54,44,Dallas,2011,Sarnia Sting [OHL],Brett Ritchie,R,2
42,55,301,72,97,45,Calgary,2011,HIFK Jr. (Finland),Markus Granlund,C,2
39,13,269,248,52,46,St. Louis,2011,Moose Jaw Warriors [WHL],Joel Edmundson,D,2
76,54,402,76,130,47,San Jose,2011,Boston University [H-East],Matthew Nieto,L,2
21,5,160,76,26,48,Detroit,2011,Montreal Juniors [QMJHL],Xavier Ouellet,D,2
0,0,14,0,0,49,Los Angeles,2011,Chicoutimi Sagueneens [QMJHL],Christopher Gibson,G,2
1,0,11,6,1,50,NY Islanders,2011,Frolunda HC [SEL],Johan Sundstrom,C,2
0,0,0,0,0,51,Phoenix,2011,Jokerit Jrs (Finland),Alexander Ruuttu,F,2
15,11,162,72,26,52,Nashville,2011,Karpat [SM-liiga],Miikka Salomaki,R,2
99,85,347,46,184,53,Anaheim,2011,Vasteras IK [Swe-1],William Karlsson,C,2
21,5,152,49,26,54,Pittsburgh,2011,London Knights [OHL],Scott Harrington,D,2
10,2,44,12,12,55,Detroit,2011,Soo Greyhounds [OHL],Ryan Sproul,D,2
4,3,41,12,7,56,Phoenix,2011,Oshawa Generals [OHL],Lucas Lessio,L,2
5,0,30,4,5,57,Calgary,2011,Portland Winterhawks [WHL],Tyler Wotherspoon,D,2
274,188,447,223,462,58,Tampa Bay,2011,CSKA Jr. (Russia),Nikita Kucherov,R,2
0,0,0,0,0,59,Florida,2011,Rogle BK Angelholm [Swe-1],Rasmus Bengtsson,D,2
0,0,0,0,0,60,Minnesota,2011,Wayzata H.S. (Minn.),Mario Lucia,F,2
26,12,128,39,38,61,Ottawa,2011,Ottawa 67's [OHL],Shane Prince,L,2
0,0,0,0,0,62,Edmonton,2011,JYP Jrs. (Finland),Samu Perhonen,G,3
0,0,13,18,0,63,NY Islanders,2011,Guelph Storm [OHL],Andrey Pedan,D,3
145,101,365,225,246,64,Florida,2011,Saginaw Spirit [OHL],Vincent Trocheck,C,3
6,4,59,60,10,65,Anaheim,2011,Mississauga St. Michael's Majors [OHL],Joseph Cramarossa,C,3
0,0,3,0,0,66,Columbus,2011,Notre Dame [CCHA],T.J. Tynan,F,3
60,53,359,192,113,67,Winnipeg,2011,Swift Current Broncos [WHL],Adam Lowry,C,3
42,31,259,103,73,68,Philadelphia,2011,Soo Greyhounds [OHL],Nick Cousins,C,3
1,0,2,4,1,70,Chicago,2011,U.S. National Development Team [USHL],Michael Paliotta,D,3
0,0,0,0,0,71,Vancouver,2011,Victoriaville Tigres [QMJHL],David Honzik,G,3
0,0,11,2,0,72,NY Rangers,2011,Edina H.S. (Minn.),Steven Fogarty,C,3
0,0,4,10,0,73,Carolina,2011,Edmonton Oil Kings [WHL],Keegan Lowe,D,3
0,0,0,0,0,74,Edmonton,2011,Edmonton Oil Kings [WHL],Travis Ewanyk,C,3
27,36,180,148,63,75,New Jersey,2011,Indiana Ice [USHL],Blake Coleman,C,3
19,12,180,35,31,76,Florida,2011,Cape Breton Screaming Eagles [QMJHL],Logan Shaw,C,3
0,0,12,0,0,77,Buffalo,2011,Soo Greyhounds [OHL],Daniel Catenacci,C,3
0,0,0,0,0,78,Winnipeg,2011,Stouffville Spirit [OJHL],Brennan Serville,D,3
17,6,170,87,23,79,Chicago,2011,Linkopings HC [SEL],Klas Dahlbeck,D,3
11,13,159,214,24,80,Los Angeles,2011,Oshawa Generals [OHL],Andy Andreoff,L,3
0,0,0,0,0,81,Boston,2011,Saginaw Spirit [OHL],Anthony Camara,L,3
38,15,236,78,53,82,Los Angeles,2011,U. of Denver [WCHA],Nick Shore,C,3
5,1,33,8,6,83,Anaheim,2011,Green Bay Gamblers [USHL],Andy Welinski,D,3
0,0,0,0,0,84,Phoenix,2011,Prince Albert Raiders [WHL],Harrison Ruopp,D,3
18,9,97,18,27,85,Detroit,2011,Peterborough Petes [OHL],Alan Quine,C,3
22,24,133,52,46,86,Toronto,2011,Sudbury Wolves [OHL],Joshua Leivo,L,3
0,0,1,2,0,87,Florida,2011,Shawinigan Cataractes [QMJHL],Jonathan Racine,D,3
0,0,33,0,0,88,St. Louis,2011,Owen Sound Attack [OHL],Jordan Binnington,G,3
0,0,0,0,0,89,San Jose,2011,Sudbury Wolves [OHL],Justin Sefton,D,3
0,0,9,2,0,90,Vancouver,2011,Quebec Remparts [QMJHL],Alexandre Grenier,R,3
3,2,42,6,5,91,Florida,2011,Sioux Falls Stampede [USHL],Kyle Rau,C,3
0,0,3,2,0,92,Edmonton,2011,U. of North Dakota [WCHA],Dillon Simpson,D,4
0,0,0,0,0,93,Colorado,2011,Linkoping Jr. [Sweden],Joachim Nermark,C,4
0,0,0,0,0,94,Nashville,2011,Saginaw Spirit [OHL],Josh Shalla,L,4
0,0,19,2,0,95,NY Islanders,2011,U.S. National Development Team [USHL],Robbie Russo,D,4
79,63,368,121,142,96,Ottawa,2011,Gatineau Olympiques [QMJHL],Jean-Gabriel Pageau,C,4
0,0,0,0,0,97,Montreal,2011,Cedar Rapids RoughRiders [USHL],Josiah Didier,D,4
30,7,160,52,37,98,Columbus,2011,Shattuck St. Mary's [Minn.],Mike Reilly,D,4
22,20,133,18,42,99,New Jersey,2011,U.S. National Development Team [USHL],Reid Boucher,C,4
0,0,0,0,0,100,Toronto,2011,Mora Jr. [Sweden],Tom Nilsson,D,4
0,0,13,21,0,101,Vancouver,2011,Holy Angels Academy (Minn.),Joe Labate,L,4
0,0,0,0,0,102,St. Louis,2011,Shawinigan Cataractes [QMJHL],Yannick Veilleux,L,4
0,0,0,0,0,103,Carolina,2011,Ambri-Piotta [Swiss-A],Gregory Hofmann,F,4
254,133,394,88,387,104,Calgary,2011,Dubuque Fighting Saints [USHL],Johnny Gaudreau,L,4
0,0,0,0,0,105,Dallas,2011,Brynas Jrs. (Sweden),Emil Molin,L,4
0,0,0,0,0,106,NY Rangers,2011,Edmonton Oil Kings [WHL],Michael St. Croix,C,4
0,0,0,0,0,107,Buffalo,2011,Seattle Thunderbirds [WHL],Colin Jacobs,C,4
0,0,0,0,0,108,Montreal,2011,Val d'Or Foreurs [QMJHL],Olivier Archambault,L,4
0,0,0,0,0,109,Chicago,2011,Cherepovets Jr. (Russia),Maxim Shalunov,R,4
2,1,17,0,3,110,Los Angeles,2011,U. of Wisconsin [WCHA],Michael Mersch,F,4
0,0,0,0,0,111,Phoenix,2011,Medicine Hat Tigers [WHL],Kale Kessy,L,4
0,0,0,0,0,112,Nashville,2011,Boston University [H-East],Garrett Noonan,D,4
0,0,0,0,0,113,Montreal,2011,Farjestads BK Karlstad [SEL],Magnus Nygren,D,4
73,55,379,44,128,114,Edmonton,2011,Kitchener Rangers [OHL],Tobias Rieder,R,4
0,0,0,0,0,115,Detroit,2011,Vancouver Giants [WHL],Marek Tvrdon,L,4
0,0,0,0,0,116,Philadelphia,2011,Oshawa Generals [OHL],Colin Suellentrop,D,4
0,0,0,0,0,117,Washington,2011,Manglerud Star [Norway],Steffen Soberg,G,4
0,0,0,0,0,118,Philadelphia,2011,Seattle Thunderbirds [WHL],Marcel Noebels,C,4
0,0,0,0,0,119,Winnipeg,2011,Tri-City Americans [WHL],Zach Yuen,D,4
0,0,0,0,0,120,Vancouver,2011,Djurgarden Jrs. (Sweden),Ludwig Blomstrand,L,4
1,0,7,0,1,121,Boston,2011,Indiana Ice [USHL],Brian Ferlin,R,4
0,0,0,0,0,122,Edmonton,2011,Kosice Jr. [Slovakia],Martin Gernat,D,5
0,0,0,0,0,123,Colorado,2011,Plymouth Whalers [OHL],Garrett Meurs,R,5
0,0,0,0,0,124,Florida,2011,Magnitogorsk Jr. (Russia),Yaroslav Kosov,F,5
0,1,10,6,1,125,NY Islanders,2011,Red Deer Rebels [WHL],John Persson,L,5
20,6,150,50,26,126,Ottawa,2011,Djurgardens IF Stockholm [SEL],Fredrik Claesson,D,5
0,0,0,0,0,127,NY Islanders,2011,Spokane Chiefs [WHL],Brenden Kichton,D,5
0,0,0,0,0,128,Columbus,2011,Omaha Lancers [USHL],Seth Ambroz,F,5
3,1,38,12,4,129,New Jersey,2011,U.S. National Development Team [USHL],Blake Pietila,L,5
0,0,0,0,0,130,Toronto,2011,Wayzata H.S. (Minn.),Tony Cameranesi,C,5
9,2,93,85,11,131,Minnesota,2011,Eden Prairie H.S. (Minn.),Nick Seeler,D,5
0,0,0,0,0,132,St. Louis,2011,AIK [SEL],Niklas Lundstrom,G,5
22,14,154,80,36,133,San Jose,2011,Indiana Ice [USHL],Sean Kuraly,C,5
0,0,0,0,0,134,NY Rangers,2011,Kelowna Rockets [WHL],Shane McColgan,C,5
0,0,0,0,0,135,Dallas,2011,Victoriaville Tigres [QMJHL],Troy Vance,D,5
0,0,0,0,0,136,NY Rangers,2011,Baie-Comeau Drakkar [QMJHL],Samuel Noreau,D,5
0,0,0,0,0,137,Buffalo,2011,Barrie Colts [OHL],Alex Lepkowski,D,5
4,1,13,13,5,138,Montreal,2011,Saskatoon Blades [WHL],Darren Dietz,D,5
122,111,504,534,233,139,Chicago,2011,Owen Sound Attack [OHL],Andrew Shaw,R,5
0,0,0,0,0,140,Los Angeles,2011,Victoria Grizzlies [BCHL],Joel Lowry,F,5
0,0,0,0,0,141,Phoenix,2011,Saskatoon Blades [WHL],Darian Dziurzynski,L,5
0,0,0,0,0,142,Nashville,2011,Malmo Jrs [Sweden],Simon Karlsson,D,5
0,0,6,2,0,143,Anaheim,2011,Skovde [Sweden],Max Friberg,L,5
0,0,2,0,0,144,Pittsburgh,2011,Spokane Chiefs [WHL],Dominik Uher,C,5
0,0,0,0,0,145,Detroit,2011,Choate Rosemary Hall (Conn.),Philippe Hudon,R,5
0,0,0,0,0,146,Detroit,2011,Linkoping Jr. [Sweden],Mattias Backman,D,5
0,0,0,0,0,147,Washington,2011,R.P.I. [ECAC],Patrick Koudys,D,5
24,9,132,81,33,148,Tampa Bay,2011,Cherepovets Jr. (Russia),Nikita Nesterov,D,5
0,0,0,0,0,149,Winnipeg,2011,Belleville Bulls [OHL],Austen Brassard,R,5
5,3,76,40,8,150,Vancouver,2011,Sudbury Wolves [OHL],Frankie Corrado,D,5
3,0,33,6,3,151,Boston,2011,Milton Academy [Mass.],Rob O'Gara,D,5
1,0,5,5,1,152,Toronto,2011,Soo Greyhounds [OHL],David Broll,L,6
0,0,0,0,0,153,Colorado,2011,Val d'Or Foreurs [QMJHL],Gabriel Beaupre,D,6
0,0,0,0,0,154,Florida,2011,Burnsville H.S. (Minn.),Eddie Wittchow,D,6
0,0,0,0,0,155,Phoenix,2011,Owen Sound Attack [OHL],Andrew Fritsch,R,6
0,0,0,0,0,156,Ottawa,2011,Spokane Chiefs [WHL],Darren Kramer,L,6
0,0,1,0,0,157,Winnipeg,2011,Portage Terriers [MJHL],Jason Kasdorf,G,6
12,15,162,56,27,158,Columbus,2011,Ceske Budejovice Jrs. [Czech.],Lukas Sedlak,C,6
0,0,0,0,0,159,New Jersey,2011,Swift Current Broncos [WHL],Reece Scarlett,D,6
68,20,335,311,88,160,Anaheim,2011,Salmon Arm Silverbacks [BCHL],Josh Manson,D,6
0,0,0,0,0,161,Minnesota,2011,Loomis-Chafee H.S. (Mass.),Steve Michalek,G,6
0,0,0,0,0,162,St. Louis,2011,Saint John Sea Dogs [QMJHL],Ryan Tesink,L,6
0,0,0,0,0,163,Carolina,2011,Plymouth Whalers [OHL],Matt Mahalak,G,6
1,0,49,0,1,164,Calgary,2011,Edmonton Oil Kings [WHL],Laurent Brossoit,G,6
0,0,0,0,0,165,Dallas,2011,Saskatoon Blades [WHL],Matej Stransky,R,6
0,0,0,0,0,166,San Jose,2011,Yaroslavl Lokomotiv [KHL],Daniil Sobchenko,F,6
0,0,7,0,0,167,Buffalo,2011,Kootenay Ice [WHL],Nathan Lieuwen,G,6
0,0,0,0,0,168,Montreal,2011,Sparta Jrs. (Czech Rep),Daniel Pribyl,C,6
0,0,0,0,0,169,Chicago,2011,Camrose Kodiaks [AJHL],Sam Jardine,D,6
0,0,8,0,0,170,Nashville,2011,Western Michigan University [CCHA],Chase Balisy,C,6
4,6,71,78,10,171,Ottawa,2011,Sioux City Musketeers [USHL],Max McCormick,L,6
0,0,0,0,0,172,NY Rangers,2011,Trencin Jr. (Slovakia),Peter Ceresnak,D,6
0,0,0,0,0,173,Toronto,2011,Brown University [ECAC],Dennis Robertson,D,6
16,20,121,44,36,174,Pittsburgh,2011,Brainerd H.S. (Minn.),Josh Archibald,R,6
0,0,0,0,0,175,Detroit,2011,Swift Current Broncos [WHL],Richard Nedomlel,D,6
0,0,0,0,0,176,Philadelphia,2011,Hotchkiss School (Conn.),Petr Placek,R,6
16,5,61,8,21,177,Washington,2011,U.S. National Development Team [USHL],Travis Boyd,C,6
0,0,1,0,0,178,Tampa Bay,2011,Green Bay Gamblers [USHL],Adam Wilcox,G,6
47,7,210,94,54,179,San Jose,2011,Mississauga St. Michael's Majors [OHL],Dylan DeMelo,D,6
0,0,0,0,0,180,Vancouver,2011,Malmo Redhawks [Swe-1],Pathrik Westerholm,L,6
0,0,0,0,0,181,Boston,2011,Blues Jrs (Finland),Lars Volden,G,6
0,0,0,0,0,182,Edmonton,2011,Jokerit Jrs (Finland),Frans Tuohimaa,G,7
0,0,0,0,0,183,Colorado,2011,Shawinigan Cataractes [QMJHL],Dillon Donnelly,D,7
13,10,134,18,23,184,Florida,2011,KalPa Kuopio [SM-liiga],Iiro Pakarinen,R,7
0,0,0,0,0,185,NY Islanders,2011,Niagara IceDogs [OHL],Mitchell Theoret,L,7
0,0,0,0,0,186,Ottawa,2011,Brandon Wheat Kings [WHL],Jordan Fransoo,D,7
0,0,0,0,0,187,Winnipeg,2011,Green Bay Gamblers [USHL],Aaron Harstad,D,7
1,0,45,0,1,188,Columbus,2011,Modo Jr. [Sweden],Anton Forsberg,G,7
0,0,0,0,0,189,New Jersey,2011,Benilde-St. Margaret's High (Minn.),Patrick Daly,D,7
0,0,37,0,0,190,Toronto,2011,Guelph Storm [OHL],Garret Sparks,G,7
2,7,62,12,9,191,Minnesota,2011,Ottawa 67's [OHL],Tyler Graovac,C,7
0,0,0,0,0,192,St. Louis,2011,Jokerit Helsinki [SM-liiga],Teemu Eronen,D,7
0,0,12,0,0,193,Carolina,2011,Lethbridge Hurricanes [WHL],Brody Sutter,R,7
0,0,6,2,0,194,San Jose,2011,St. John's Prep [Mass H.S.],Colin Blackwell,C,7
25,3,150,34,28,195,Dallas,2011,Ilves Tampere [SM-liiga],Jyrki Jokipakka,D,7
0,0,0,0,0,196,Phoenix,2011,U.S. National Development Team [USHL],Zac Larraza,F,7
0,0,0,0,0,197,Buffalo,2011,Waupaca H.S. (Wisc.),Brad Navin,F,7
0,0,0,0,0,198,Montreal,2011,Avon Old Farms H.S. (Conn.),Colin Sullivan,D,7
0,0,2,2,0,199,Chicago,2011,Green Bay Gamblers [USHL],Alex Broadhurst,C,7
0,0,0,0,0,200,Los Angeles,2011,Frolunda Jr. [Sweden],Michael Schumacher,L,7
11,6,59,6,17,201,Tampa Bay,2011,Pembroke Lumber Kings [CCHL],Matthew Peca,C,7
0,0,0,0,0,202,Nashville,2011,Halifax Mooseheads [QMJHL],Brent Andrews,C,7
0,0,0,0,0,203,Toronto,2011,Edina H.S. (Minn.),Max Everson,D,7
72,66,268,105,138,204,Ottawa,2011,Lincoln Stars [USHL],Ryan Dzingel,C,7
17,4,121,26,21,205,Detroit,2011,CSKA Moscow [KHL],Alexey Marchenko,D,7
0,0,0,0,0,206,Philadelphia,2011,Peterborough Petes [OHL],Derek Mathers,R,7
0,0,0,0,0,207,Washington,2011,Fargo Force [USHL],Garrett Haar,D,7
194,93,427,129,287,208,Tampa Bay,2011,Drummondville Voltigeurs [QMJHL],Ondrej Palat,L,7
30,19,187,56,49,209,Pittsburgh,2011,Georgetown Raiders [OJHL],Scott Wilson,L,7
0,0,0,0,0,210,Vancouver,2011,Frolunda HC [SEL],Henrik Tommernes,D,7
0,0,0,0,0,211,Chicago,2011,Sodertalje Jr. [Sweden],Johan Mattsson,G,7
